ds,yhat,yhat_lower,yhat_upper,consumer_id
2022-04-30,1122.4993720577222,-21424.166849373516,22983.63934963316,-9215226654528943408
2022-05-01,1572.5052708297494,-22203.528919245105,24825.619590935476,-9215226654528943408
2022-05-03,1298.5991179961468,-22880.015979762848,23487.025491971373,-9215226654528943408
2022-05-04,2855.8509225191838,-20535.877322363645,24880.791429747238,-9215226654528943408
2022-05-05,1310.2294225188944,-21930.666839500234,24999.918397693396,-9215226654528943408
2022-05-06,2875.7936201839834,-20124.06456763075,24931.407633221952,-9215226654528943408
2022-05-07,1095.851049104737,-21399.165368205086,24024.44997941463,-9215226654528943408
2022-05-08,1484.24013832357,-22036.988137283213,25340.132478437536,-9215226654528943408
2022-05-10,1041.4648322457294,-22238.556930813418,24810.239586122127,-9215226654528943408
2022-05-11,2589.7924611519525,-20530.916540099788,27149.328186464605,-9215226654528943408
2022-05-12,919.3922937919629,-22955.9440445367,22250.006581822156,-9215226654528943408
2022-05-13,2496.166565591332,-20459.790801822932,25541.336036445788,-9215226654528943408
2022-05-14,608.6594484184949,-21617.394381549908,24859.303893669738,-9215226654528943408
2022-05-15,991.6717393766379,-20350.286316606427,24518.946355300242,-9215226654528943408
2022-05-16,669.0371170832485,-21987.71043766654,24427.362095778477,-9215226654528943408
2022-05-17,544.5495124794379,-22008.25862366755,24053.677103310263,-9215226654528943408
2022-05-18,2187.7500925696363,-20651.016668689757,25900.62345367157,-9215226654528943408
2022-05-19,506.69605826339034,-22329.189632408565,24924.969154745915,-9215226654528943408
2022-05-21,343.72960460029475,-22888.98459109417,21720.88336375301,-9215226654528943408
2022-05-22,842.9406138592448,-23841.736536669632,23504.50599512267,-9215226654528943408
2022-05-23,620.6605822616632,-22642.44911455311,23169.7352521754,-9215226654528943408
2022-05-24,611.4392977636794,-23177.78220927595,23553.761996860947,-9215226654528943408
2022-05-25,2439.1832859149163,-19910.294298742145,24942.70384328157,-9215226654528943408
2022-05-26,818.2407400032863,-23001.054343491196,22543.12939487219,-9215226654528943408
2022-05-27,2707.386977594201,-18813.050570625805,25194.04939165057,-9215226654528943408
2022-05-28,874.6532054938501,-23324.355270795997,22963.99266835005,-9215226654528943408
2022-05-29,1485.9853543653207,-22777.380264578962,24157.525390394218,-9215226654528943408
2022-05-30,1331.454222604462,-21732.455249205614,25077.194525240993,-9215226654528943408
2022-05-31,1376.0502467300153,-21723.561555675315,26242.964865855945,-9215226654528943408
2022-06-01,3298.70844584942,-20274.23970289897,25886.735683602565,-9215226654528943408
2022-06-03,3551.252735096588,-20834.275882677728,26038.427836510196,-9215226654528943408
2022-06-04,1597.229765903849,-21788.40855738412,24779.227670306398,-9215226654528943408
2022-06-05,2144.6037045126745,-21508.13056693743,25193.211213658953,-9215226654528943408
2022-06-06,1871.1748910758176,-20495.461371734928,23555.93754838935,-9215226654528943408
2022-06-07,1778.2350470577426,-21680.479923181527,25025.8148624873,-9215226654528943408
2022-06-08,3606.075997977524,-20137.153214235313,27108.732807717166,-9215226654528943408
2022-06-09,1691.5670583845883,-22458.35240939853,24436.178486297813,-9215226654528943408
2022-06-10,3494.9059009408043,-18404.347868853874,25795.147066999365,-9215226654528943408
2022-06-11,1274.5505604709206,-23000.66420254198,21928.481709423595,-9215226654528943408
2022-06-12,1640.6829522055648,-21239.919676740574,24532.459005475263,-9215226654528943408
2022-06-13,1164.5298667548007,-21908.107833754355,22393.250813147148,-9215226654528943408
2022-06-14,888.6385966243188,-22420.401154239484,23232.94425633837,-9215226654528943408
2022-06-15,2618.6879052510058,-20381.62587235956,25319.947745800157,-9215226654528943408
2022-06-17,2275.4271384789477,-21479.23373491202,26049.83674067898,-9215226654528943408
2022-06-20,-159.6382883737466,-23521.72059501868,23043.733042676056,-9215226654528943408
2022-06-21,-352.5285070753238,-22113.07861603718,22582.579037221112,-9215226654528943408
2022-06-22,1580.0028446057934,-20541.44739869414,26465.794788124604,-9215226654528943408
2022-06-23,-397.3328989784362,-23810.137657675332,24629.482101016212,-9215226654528943408
2022-06-24,1679.8939097852212,-21044.836177971363,23764.334381048327,-9215226654528943408
2022-06-26,287.39490113602767,-23363.05410135953,23758.99169804349,-9215226654528943408
2022-06-27,209.76371761136298,-23011.46426527528,22859.098688779144,-9215226654528943408
2022-06-29,2870.457093529474,-20464.913397241413,25928.326875135685,-9215226654528943408
2022-06-30,1289.6282842543253,-21895.355143361554,25223.761775390016,-9215226654528943408
2022-07-01,3893.229879310286,-18379.65484194935,27131.494722544616,-9215226654528943408
2022-07-04,3666.3933072098475,-20208.78459304612,27143.13348513514,-9215226654528943408
2022-07-05,4254.956285525369,-17596.66244955031,28070.146861260127,-9215226654528943408
2022-07-06,7073.009290827975,-15299.78443231731,30450.35768762867,-9215226654528943408
2022-07-07,5685.836986527459,-17545.136556336063,28034.232137738814,-9215226654528943408
2022-07-08,8537.450423457094,-14173.902296875538,32003.346314277194,-9215226654528943408
2022-07-11,8310.925732709296,-13917.081849139424,30676.69000281623,-9215226654528943408
2022-07-13,11373.044074622538,-10532.140303994309,36007.17490695251,-9215226654528943408
2022-07-15,12958.672829089208,-11554.589085136075,35576.44898868974,-9215226654528943408
2022-07-16,10880.494652917325,-12419.036906266052,32855.00330356467,-9215226654528943408
2022-07-17,11999.12460225958,-9916.430116525695,33715.27113002261,-9215226654528943408
2022-07-18,11905.81796778227,-11763.624636983726,33950.725370919296,-9215226654528943408
2022-07-19,11954.4653434649,-11271.304082321165,35092.69226946714,-9215226654528943408
2022-07-20,14773.713820364377,-7052.224281052662,37213.78953039948,-9215226654528943408
2022-07-21,11869.830580210757,-10098.80276064703,36500.80697174936,-9215226654528943408
2022-07-22,14581.389284975941,-6554.936922748495,38103.99963756033,-9215226654528943408
2022-07-23,10814.523656551504,-11429.001729939337,34110.16611768452,-9215226654528943408
2022-07-24,11062.223284672935,-11465.064152364717,35644.55984079294,-9215226654528943408
2022-07-25,9812.852175281741,-14311.402929981385,34352.99314622128,-9215226654528943408
2022-07-26,8784.839604391567,-14625.436378383318,30625.561937772243,-9215226654528943408
2022-07-28,6740.288090367663,-17286.55270077612,28894.65387830824,-9215226654528943408
2022-07-29,9211.000477310876,-13905.416469089676,32895.4141187937,-9215226654528943408
2022-07-30,3996.8206874713183,-19416.331396180904,28098.64783402077,-9215226654528943408
2022-07-31,3786.51219998967,-19725.762281085284,27599.618425141103,-9215226654528943408
2022-11-16,43222.89811540432,20460.521906626887,65541.37209092485,-9215226654528943408
2022-11-17,27572.84264058683,4854.845593326294,50411.94319999853,-9215226654528943408
2022-11-18,38586.599374703415,15658.381350661746,61078.61641622976,-9215226654528943408
2022-11-19,20780.20187858937,-2196.246929304167,43761.84063213606,-9215226654528943408
2022-11-20,21673.882596011106,-1771.9158435509048,44712.97043493442,-9215226654528943408
2022-11-21,16551.70433843796,-7194.099444975808,40472.23179192039,-9215226654528943408
2022-11-22,13096.606274381098,-10409.366788735115,35262.67604431014,-9215226654528943408
2022-11-23,24140.08850454785,2053.6949860977693,47909.75132721771,-9215226654528943408
2022-11-24,8120.647054784566,-13638.600303778943,31614.79647181361,-9215226654528943408
2022-11-25,19761.43457526471,-376.70189495759723,44442.33901539953,-9215226654528943408
2022-11-26,2606.8235716498293,-20856.728854177316,25437.789651954077,-9215226654528943408
2022-11-27,4744.53845221139,-17829.991936450722,28213.29655339073,-9215226654528943408
2022-11-29,-280.1235229997013,-22889.43614612125,23512.100662041496,-9215226654528943408
2022-11-30,12848.559756279103,-8735.643111840802,36681.47254279093,-9215226654528943408
2022-12-03,-2095.1412077119485,-26123.661706440078,21631.407169333586,-9215226654528943408
2022-12-04,2175.344236002381,-20859.60778618135,26480.838913234544,-9215226654528943408
2022-12-05,702.969350642295,-21666.077106614914,23906.763519043925,-9215226654528943408
2022-12-06,951.4249582126286,-22518.793652607234,23719.499569290332,-9215226654528943408
2022-12-08,3127.927170107745,-18791.380935932117,25411.772944288907,-9215226654528943408
2022-12-10,3811.819218222678,-20307.564710328614,26446.98932998431,-9215226654528943408
2022-12-11,8515.279080670667,-13889.008237892176,32677.748693764705,-9215226654528943408
2022-12-12,7166.716048703267,-15972.232837165393,31655.074003931168,-9215226654528943408
2022-12-14,21574.50730970356,-33.00926118727904,44373.67704343605,-9215226654528943408
2022-12-15,8347.786867299772,-15487.54389593181,30360.235313974048,-9215226654528943408
2022-12-17,7177.477401032295,-16046.692993020351,30160.38109878718,-9215226654528943408
2022-12-19,8262.851547346407,-16528.973035294166,31783.677943775838,-9215226654528943408
2022-12-20,7193.147295104284,-15252.947728689895,32074.27091807923,-9215226654528943408
2022-12-21,20373.64190973049,-3950.165327802205,43901.46093242356,-9215226654528943408
2022-12-23,19370.81989251954,-2885.2604144239804,44209.66863846989,-9215226654528943408
2022-12-24,3513.395015118006,-17904.843879658336,26126.63213562257,-9215226654528943408
2022-12-25,6656.345229744269,-17357.624263963837,29476.174263856752,-9215226654528943408
2022-12-26,3975.96127915106,-18898.675463189833,27083.518083755494,-9215226654528943408
2022-12-27,2989.671884302212,-19644.153649802465,25222.949709302564,-9215226654528943408
2022-12-28,16441.34316843347,-6997.590126659064,38379.1197719069,-9215226654528943408
2022-12-29,2952.411944074324,-18854.3988289126,25500.752146843693,-9215226654528943408
2022-12-30,16935.83620043707,-5654.812439321516,39225.067837076575,-9215226654528943408
2023-01-04,21342.010540027553,-2215.7848469783303,42981.644851347286,-9215226654528943408
2023-01-05,9704.923344255927,-12950.131146357855,32515.33666164965,-9215226654528943408
2023-01-07,12503.764990443693,-9787.810082638049,36429.28427338946,-9215226654528943408
2023-01-08,18514.26534431018,-5500.1687461275615,42205.7223927421,-9215226654528943408
2023-01-09,18781.92550603095,-3297.122075751885,43716.66171224591,-9215226654528943408
2023-01-11,36630.61902826337,13077.030927313694,58014.308062282835,-9215226654528943408
2023-01-12,25741.796682843244,2531.5256291450446,48495.29863947821,-9215226654528943408
2023-01-16,34253.153232375116,10836.842679364434,57155.81973870962,-9215226654528943408
2023-01-22,40153.187456495776,16066.623260726714,64002.86872890168,-9215226654528943408
2023-01-25,48091.63577631275,26134.305662269886,71428.09031432008,-9215226654528943408
2023-01-27,45091.87128013987,22456.634945226157,69912.29023665468,-9215226654528943408
2023-01-28,28345.177354235097,6734.236820138972,52951.418949311315,-9215226654528943408
2023-01-29,29826.38035652532,7823.292916271138,53550.573783636224,-9215226654528943408
2023-02-05,13648.929314678731,-7693.8631933408515,37289.72473838531,-9215226654528943408
2023-02-06,9670.08893687899,-14252.856753906086,31516.091249561192,-9215226654528943408
2023-02-09,4891.848903660615,-18169.38304962643,29867.868419284834,-9215226654528943408
2023-02-10,17192.379904051937,-4368.363654750589,39443.2101660338,-9215226654528943408
2023-02-14,1926.1098567576503,-21158.175777708995,25827.332348570795,-9215226654528943408
2023-02-15,15135.807866502948,-7251.558756824144,37755.64633267687,-9215226654528943408
2023-02-16,2466.9204198874945,-20093.171931647983,26243.130566612348,-9215226654528943408
2023-02-17,16055.956984846041,-6823.077495750393,40619.842482690554,-9215226654528943408
2023-02-18,2036.2186715012376,-20903.327281173944,25508.770349568647,-9215226654528943408
2023-02-19,6147.2778188078655,-19381.287265895415,28903.627596814993,-9215226654528943408
2023-02-20,4646.7007215273,-18045.732419084656,25787.46448736921,-9215226654528943408
2023-02-21,4633.136091968795,-19558.191165261207,27112.48036939877,-9215226654528943408
2023-02-24,19329.760813696586,-2950.0906604551574,41805.00281394715,-9215226654528943408
2023-02-25,5209.159229452519,-18837.00606532154,27233.230515441,-9215226654528943408
2023-02-26,8932.81216404843,-15662.735342828075,31598.88562472389,-9215226654528943408
2023-02-27,6926.070934651781,-14911.453471261706,29399.293230625663,-9215226654528943408
2023-02-28,6271.549355004087,-17219.36349893889,29895.68796917217,-9215226654528943408
2023-03-01,19010.744176248772,-3914.1854282968457,41463.79979185151,-9215226654528943408
2023-03-02,5910.38893888831,-17470.438761681948,28682.923764333904,-9215226654528943408
2023-03-04,3653.2554777917576,-20194.155474079023,25614.07905591943,-9215226654528943408
2023-03-05,6564.145272432889,-15722.68516744211,26214.690657889023,-9215226654528943408
2023-03-06,3845.5134484209757,-18119.543718760848,28245.13928730759,-9215226654528943408
2023-03-07,2563.5433978741776,-20655.3463701892,27016.390774430285,-9215226654528943408
2023-03-08,14708.844063973684,-8531.39149610972,36927.35699324291,-9215226654528943408
2023-03-09,1308.20243238657,-20469.037726373324,26348.783606854497,-9215226654528943408
2023-03-10,13600.7870252614,-9946.710163150166,36373.8993214242,-9215226654528943408
2023-03-11,-1242.8054789199189,-24325.02667134136,20376.827995604457,-9215226654528943408
2023-03-12,1734.8057530630529,-21654.391974075625,25342.95183669208,-9215226654528943408
2023-03-13,-724.6050005213605,-24408.721960626055,21874.070484884134,-9215226654528943408
2023-03-14,-1606.001256065252,-23690.753705826533,20678.074913954868,-9215226654528943408
2023-03-15,10994.581561331332,-10253.271188396613,34393.73016907952,-9215226654528943408
2023-03-18,-2625.879934063076,-27540.811017062242,18920.69392648181,-9215226654528943408
2023-03-19,1213.5672027675287,-22217.19182989588,23932.444719744843,-9215226654528943408
2023-03-20,-325.868887409428,-23278.140693746598,23986.408604206634,-9215226654528943408
2023-03-22,13093.967943715863,-9296.129966523697,35492.74260891179,-9215226654528943408
2023-03-24,14948.76062882191,-6869.393805400015,38482.19830022227,-9215226654528943408
2023-03-25,1752.1938875085445,-20116.443467487366,25065.09760932416,-9215226654528943408
2023-03-26,6091.005866119593,-17435.62247281846,27140.685087785343,-9215226654528943408
2023-03-27,4955.912112464975,-17583.721420929083,26881.77945381072,-9215226654528943408
2023-03-28,5239.166803805812,-17595.38315293929,27382.948947785677,-9215226654528943408
2023-03-29,18665.76954690152,-4103.838917977772,41047.0577979655,-9215226654528943408
2023-03-30,6945.037523773939,-15497.114372260296,29306.975380835,-9215226654528943408
2023-07-21,58517.92830227301,35530.59952366101,82038.90032963081,-9215226654528943408
2023-07-22,43520.86810680678,20375.288338057755,66597.32870794795,-9215226654528943408
2023-07-23,43728.64563179307,18920.866570907936,65467.127104880194,-9215226654528943408
2023-07-24,38664.632134923486,14176.091051235848,62715.30400124225,-9215226654528943408
2023-07-25,34563.492458452085,11793.796776423145,58065.04112425527,-9215226654528943408
2023-07-26,41976.43643291422,20105.980221858204,64387.748543114496,-9215226654528943408
2023-07-27,26810.19060043239,3462.691172701165,49466.53613677315,-9215226654528943408
2023-07-28,34007.253130144054,10047.853095807015,55714.94250680252,-9215226654528943408
2023-07-29,17350.12482769079,-6552.122357452302,40094.96394656967,-9215226654528943408
2023-07-30,16273.554063365193,-7955.914911464828,39115.50596871092,-9215226654528943408
2023-08-01,6129.866839531851,-16064.220861880398,29295.05859012405,-9215226654528943408
2023-08-02,13737.580437487855,-8394.310372907084,37790.26424507116,-9215226654528943408
2023-08-04,7786.581537027991,-15992.723669489715,31823.790514641423,-9215226654528943408
2023-08-06,-6126.243534667755,-29691.979456173838,17357.901973977216,-9215226654528943408
2023-08-07,-9514.653736113833,-33920.96889119523,12782.84373770011,-9215226654528943408
2023-08-09,-760.9416401488639,-23150.55590050824,23622.419136414926,-9215226654528943408
2023-08-10,-11946.387683322244,-35211.863089696366,10324.174612106732,-9215226654528943408
2023-08-11,-623.7814428894698,-24481.851548036648,21476.96750498701,-9215226654528943408
2023-08-13,-8341.313000546246,-31859.96736694663,14771.25452743497,-9215226654528943408
2023-08-14,-8864.739586644348,-32780.46669903231,15377.267115646788,-9215226654528943408
2023-08-15,-7904.822549200901,-32235.261124393575,14164.353287850401,-9215226654528943408
2023-08-16,4509.500448855008,-18790.405684382626,27614.187416461984,-9215226654528943408
2023-08-19,-1914.8308815257626,-26175.66436839376,21376.565343123395,-9215226654528943408
2023-08-20,2702.2618712954627,-21496.606653321607,26499.418458561737,-9215226654528943408
2023-08-21,2614.977834341793,-22734.365357309365,26488.725194791987,-9215226654528943408
2023-08-22,3581.651580959076,-19074.331996278215,24969.851000328385,-9215226654528943408
2023-08-23,15300.387513083962,-6960.140475386646,39544.59882595942,-9215226654528943408
2023-08-24,5964.832890341588,-18718.717786843048,29652.990334727423,-9215226654528943408
2023-08-25,17205.782039224665,-5920.433962049984,40614.12101033347,-9215226654528943408
2023-08-26,6177.5507415946,-16512.415522198356,30258.97474098557,-9215226654528943408
2023-08-27,9211.674324474196,-13766.531271426533,30030.645824542888,-9215226654528943408
2023-08-28,7524.44845616314,-14788.561024666253,31296.24396942122,-9215226654528943408
2023-08-29,6760.055544452739,-15713.051396798613,29388.871204932693,-9215226654528943408
2023-08-30,16382.057373360083,-7758.92806740724,38537.21187458276,-9215226654528943408
2023-08-31,5597.452779770859,-16665.769899412513,28801.622955999737,-9215226654528943408
2023-09-03,4170.76046053343,-18901.393685201037,27875.801825864033,-9215226654528943408
2023-09-04,1366.6175577540532,-22520.038149861106,25866.139491275266,-9215226654528943408
2023-09-05,-305.13439827748806,-23260.667318885007,21633.0164645102,-9215226654528943408
2023-09-06,8349.201538989217,-14204.137298681124,33595.07453305095,-9215226654528943408
2023-09-07,-2493.3846095310464,-26890.670928656593,20821.78754749621,-9215226654528943408
2023-09-08,6347.978567197229,-16600.532146979134,28719.132292331462,-9215226654528943408
2023-09-10,-3372.315156428475,-27058.807356280173,20899.831676596266,-9215226654528943408
2023-09-11,-5396.903219797796,-30102.35817584079,18619.42604341083,-9215226654528943408
2023-09-12,-6101.445546524704,-30566.189758205852,16973.568857534017,-9215226654528943408
2023-09-13,3379.671018763033,-20626.182143453458,26662.413538340064,-9215226654528943408
2023-09-14,-5861.2655559771065,-28439.095123791358,16214.596885692066,-9215226654528943408
2023-09-15,4057.02514083134,-18191.380554147658,26634.752815168402,-9215226654528943408
2023-09-16,-5820.18440302292,-27648.907963480244,16714.491487311287,-9215226654528943408
2023-09-17,-2485.2696036917287,-24089.841688325247,20580.632162703405,-9215226654528943408
2023-09-18,-3036.0898223467307,-27007.733540707915,19486.920264460117,-9215226654528943408
2023-09-19,-2387.1738154265713,-26611.953145842876,20572.346296421278,-9215226654528943408
2023-09-20,7990.854615547926,-14646.55165817272,32481.49213422599,-9215226654528943408
2023-09-21,107.16813031168697,-23130.008575848336,24117.376896027366,-9215226654528943408
2023-09-22,10554.611390259588,-12649.507620635044,35297.38951541923,-9215226654528943408
2023-09-23,1648.5640902137552,-19771.88403105925,25105.685164507504,-9215226654528943408
2023-09-24,5274.1532188381725,-17705.26271761071,28653.606315303627,-9215226654528943408
2023-09-26,5416.583702403698,-17411.118320027635,28514.37338454593,-9215226654528943408
2023-09-27,15083.835716218398,-8672.144184242812,38951.32441641667,-9215226654528943408
2023-09-28,6872.347724366952,-15809.209771530193,29480.82402641991,-9215226654528943408
2023-09-29,16139.495474748612,-8120.348658299743,40467.838169990886,-9215226654528943408
2023-09-30,6524.131367841839,-15848.269102242582,29533.779912802172,-9215226654528943408
2023-10-04,14145.780581496982,-8050.612905091476,36326.746717233116,-9215226654528943408
2023-10-06,12312.093767947712,-11584.138463523792,35429.49030352686,-9215226654528943408
2023-10-07,1726.4040893678941,-22168.87598736811,25454.038981661444,-9215226654528943408
2023-10-08,2774.7199412636623,-20355.353519274646,27044.778288241625,-9215226654528943408
2023-10-10,-1543.2020464674051,-23061.08129475946,22547.25219754834,-9215226654528943408
2023-10-11,5456.009449263132,-17117.335760645827,29827.719659789105,-9215226654528943408
2023-10-12,-3910.4122680648607,-27219.558834284144,18919.05538097539,-9215226654528943408
2023-10-13,3262.785881295483,-20010.460406753115,24704.911687891155,-9215226654528943408
2023-10-15,-5278.290381927003,-28080.899615716713,20191.703581345286,-9215226654528943408
2023-10-16,-7101.911514583723,-29836.03259275039,17414.023502950706,-9215226654528943408
2023-10-17,-7762.489114281776,-30748.67938781489,15167.359666026334,-9215226654528943408
2023-10-18,147.78513908418546,-22373.92584122158,23148.230572400356,-9215226654528943408
2023-10-19,-7492.107636470846,-30650.06382590861,15824.0197079299,-9215226654528943408
2023-10-21,-7040.818013960342,-31047.672325815758,15482.404594527023,-9215226654528943408
2023-10-22,-3909.1979525665683,-27442.994695740406,20259.28449943534,-9215226654528943408
2023-10-23,-3903.6104101868086,-28450.124322510437,18957.75627867953,-9215226654528943408
2023-10-25,6497.845466378199,-15984.901176205216,29423.73155836536,-9215226654528943408
2023-10-26,753.77705725559,-21215.572393025643,22620.355200921604,-9215226654528943408
2023-10-27,10295.476005567269,-14056.350014535195,33543.78815500068,-9215226654528943408
2023-10-28,3921.1533333988496,-20243.065703819317,27423.32399155881,-9215226654528943408
2023-10-29,7998.356837540424,-15717.156059388222,29655.449374667434,-9215226654528943408
2023-10-30,8841.892535598288,-14955.261264007017,31383.81020243288,-9215226654528943408
2023-11-01,19716.365299959598,-2255.778884871423,44253.79046321553,-9215226654528943408
2023-11-03,23162.37922747063,128.45775576343178,47554.914274192946,-9215226654528943408
2023-11-04,16553.91818645049,-5909.582028052671,40992.8895635948,-9215226654528943408
2023-11-06,19526.77148425307,-4441.05509900931,43112.540516539004,-9215226654528943408
2023-11-07,19912.593356574267,-3141.333244358327,43540.65959820316,-9215226654528943408
2023-11-08,27366.356360037073,3799.149432815669,51428.24018624597,-9215226654528943408
2023-11-09,20618.099147252662,-1234.861920942539,45933.104152977765,-9215226654528943408
2023-11-11,19506.0524821064,-3342.4389430438755,42759.82503126084,-9215226654528943408
2023-11-12,20800.558755363338,-3269.230747041319,44366.49722930213,-9215226654528943408
2023-11-13,18921.51971370086,-4382.973098338266,42830.39452399136,-9215226654528943408
2023-11-15,23182.051416325412,1102.0980888451577,46402.80301153899,-9215226654528943408
2023-11-17,20570.70819415195,-3758.3848592771715,42187.904447382614,-9215226654528943408
2023-11-19,12093.391021350588,-10510.437050310353,36991.4604097621,-9215226654528943408
2023-11-20,9571.863484858482,-12375.356784002784,34104.88281585481,-9215226654528943408
2023-11-21,7858.547380909186,-13892.336299424333,30788.34092096071,-9215226654528943408
2023-11-22,12916.851164787195,-11063.944947154983,34786.95748905859,-9215226654528943408
2023-11-23,5271.7864609124335,-19851.45849984538,28532.661039876042,-9215226654528943408
2023-11-24,10526.175473565085,-12089.402734442667,34130.18901183436,-9215226654528943408
2023-11-25,2368.3941252226423,-20988.891570083288,25181.4047188149,-9215226654528943408
2023-11-26,3168.0744326197855,-17764.28015840787,26654.851404558525,-9215226654528943408
2023-11-27,1372.329127434368,-20299.58535230213,25517.79736108867,-9215226654528943408
2023-11-28,458.18761913016886,-20412.416811667885,24384.38228168882,-9215226654528943408
2023-11-29,6270.454514584826,-15734.375656853823,30486.512509007123,-9215226654528943408
2023-11-30,-251.63015356874544,-22082.98531422984,23456.274429929334,-9215226654528943408
2023-12-01,5882.2568965112905,-17706.42193077321,29233.891986068513,-9215226654528943408
2023-12-04,-51.48634190049073,-23173.755090439787,23238.446810366728,-9215226654528943408
2023-12-05,-28.4667151392328,-22969.924079496763,24349.989990839244,-9215226654528943408
2023-12-06,6481.108900793548,-15114.121703616602,28572.949075081688,-9215226654528943408
2023-12-07,840.7702699247365,-21757.337686433348,23473.733532098882,-9215226654528943408
2023-12-09,1139.7426204398466,-21539.224623663453,24833.448376986737,-9215226654528943408
2023-12-10,3240.281992498423,-19069.67093403787,25403.13044032211,-9215226654528943408
2023-12-11,2693.142623548689,-20107.997731930936,26338.09320686412,-9215226654528943408
2023-12-12,2793.057814423951,-19543.177325523302,25790.158878783674,-9215226654528943408
2023-12-13,9097.299847572307,-15348.856709772555,33102.0025963692,-9215226654528943408
2023-12-14,3423.804457478008,-19604.53026616938,27102.860987621694,-9215226654528943408
2023-12-15,9597.61950575336,-13716.786483873191,32167.73444729487,-9215226654528943408
2023-12-16,3088.6460609164565,-20689.35843509727,26869.240693908938,-9215226654528943408
2023-12-17,4715.470211494452,-18621.32751988295,27819.939879815607,-9215226654528943408
2023-12-18,3712.9522304134744,-20046.398029603042,26949.949279933026,-9215226654528943408
2023-12-19,3318.4948113159394,-18918.872222570844,27799.575838118824,-9215226654528943408
2023-12-20,8976.070123852594,-12994.8041207087,32170.706591430844,-9215226654528943408
2023-12-21,2968.8008845148447,-19641.011099926745,26504.429009570187,-9215226654528943408
2023-12-22,8560.616222767103,-16689.429051362353,31678.005768623498,-9215226654528943408
2023-12-23,1841.7241367166057,-21140.35036986298,24351.461074015944,-9215226654528943408
2023-12-24,3135.944981576166,-18585.740690015,25124.49158857575,-9215226654528943408
2023-12-25,1956.9089915989464,-20695.93537384685,24279.216510486207,-9215226654528943408
2023-12-26,1472.6453884659493,-22245.47057484724,26548.608871816275,-9215226654528943408
2023-12-27,6997.91894943868,-14981.430703283098,31059.67918408952,-9215226654528943408
2023-12-29,6945.23410174489,-15876.97554104653,30809.308195921556,-9215226654528943408
2023-12-30,734.9437305172055,-22305.25359762469,24542.956643648144,-9215226654528943408
2023-12-31,2434.9426923204173,-20693.404792924055,24894.784886792087,-9215226654528943408
2024-01-03,7980.672130529689,-15959.342830730035,31695.946392639802,-9215226654528943408
2024-01-04,3086.3374365366585,-19658.5048383623,27299.6950899965,-9215226654528943408
2024-01-05,9335.633342312558,-13255.660217440289,32738.67815399629,-9215226654528943408
2024-01-06,3995.0799029298496,-18460.297975079626,27324.560062741046,-9215226654528943408
2024-01-08,6368.960096638276,-17599.120018679223,28647.569449353025,-9215226654528943408
2024-01-09,7068.48963177457,-15902.916867356402,29937.609626967114,-9215226654528943408
2024-01-11,9069.46250434551,-14538.080507946368,32263.138412873213,-9215226654528943408
2024-01-12,15434.231779129383,-6850.253393142772,40581.63957494679,-9215226654528943408
2024-01-14,12701.84980541249,-9767.308927893639,35616.26814384411,-9215226654528943408
2024-01-15,12630.81616241239,-10225.34485767764,35787.859729695774,-9215226654528943408
2024-01-17,18912.141641954255,-5348.080584654811,42292.04801340226,-9215226654528943408
2024-01-18,14170.760642285959,-7731.838840241032,38218.212728988365,-9215226654528943408
2024-01-19,19763.622519038887,-3742.802696249404,42971.1855096693,-9215226654528943408
2024-01-20,14163.30346514543,-8497.69193352626,38331.412612743676,-9215226654528943408
2024-01-21,15627.680180937285,-9975.491798060331,38790.006133430885,-9215226654528943408
2024-01-23,14254.199041007512,-8394.198545621673,37712.40580202861,-9215226654528943408
2024-01-25,13479.847290987245,-9587.492093415809,35659.52591092172,-9215226654528943408
2024-01-26,18009.993520505213,-4022.10827399138,41252.6126094386,-9215226654528943408
2024-01-27,11695.956497562509,-11275.877812636067,35261.74876575473,-9215226654528943408
2024-01-28,12303.084284118535,-11980.724359553114,36497.66873028755,-9215226654528943408
2024-01-29,10669.83244581943,-14351.762288721588,31992.27578747202,-9215226654528943408
2024-01-30,9566.122602348178,-14306.034525194798,32689.885882519764,-9215226654528943408
2024-01-31,13628.78409660258,-7882.570783963486,37291.9517288253,-9215226654528943408
2024-02-01,7804.902729411041,-15674.225486666053,31342.8202238663,-9215226654528943408
2024-02-03,5522.131238449458,-16939.776976424575,29744.784055451037,-9215226654528943408
2024-02-04,6015.612813686867,-17280.933146874704,28123.517343150994,-9215226654528943408
2024-02-05,4450.799733843538,-18647.436123468862,28250.178639808386,-9215226654528943408
2024-02-06,3511.8603908239556,-20622.19009058571,27828.13879158942,-9215226654528943408
2024-02-07,7690.951038034342,-16457.204995888565,33383.22798212598,-9215226654528943408
2024-02-08,2367.016659915028,-19737.063503546186,24918.58672488462,-9215226654528943408
2024-02-09,6720.3175322384595,-17167.765700480126,29089.033253677073,-9215226654528943408
2024-02-10,1035.6405146004295,-23125.443785644125,24153.713752889245,-9215226654528943408
2024-02-11,2039.6454995660324,-21591.52473328466,23505.93609846506,-9215226654528943408
2024-02-12,1081.2269610295987,-21694.90987769095,24236.083747450848,-9215226654528943408
2024-02-14,5379.578212529285,-15916.299004686858,28632.44353850023,-9215226654528943408
2024-02-15,782.1307372321023,-23605.73848684689,24463.62308864693,-9215226654528943408
